date,name,relative_popularity,nationality,page_views,edits,profession,popular
2016-01-31,Sundar Pichai,9.8,IN-TN,266040,79,IT,no
2016-02-29,Sundar Pichai,15.75,IN-TN,359142,96,IT,no
2016-03-31,Sundar Pichai,11.75,IN-TN,259457,46,IT,no
2016-04-30,Sundar Pichai,8.5,IN-TN,210324,39,IT,no
2016-05-31,Sundar Pichai,8.8,IN-TN,226410,8,IT,no
2016-06-30,Sundar Pichai,9.5,IN-TN,245023,7,IT,no
2016-07-31,Sundar Pichai,7.4,IN-TN,235818,9,IT,no
2016-08-31,Sundar Pichai,7.75,IN-TN,181714,8,IT,no
2016-09-30,Sundar Pichai,7.5,IN-TN,197965,2,IT,no
2016-10-31,Sundar Pichai,10.4,IN-TN,207219,21,IT,no
2016-11-30,Sundar Pichai,8.25,IN-TN,188689,70,IT,no
2016-12-31,Sundar Pichai,9.5,IN-TN,187644,47,IT,no
2017-01-31,Sundar Pichai,24.4,IN-TN,516665,5,IT,yes
2017-02-28,Sundar Pichai,20.25,IN-TN,362509,15,IT,no
2017-03-31,Sundar Pichai,11.75,IN-TN,255741,84,IT,no
2017-04-30,Sundar Pichai,17.8,IN-TN,327214,41,IT,no
2017-05-31,Sundar Pichai,18.5,IN-TN,364544,2,IT,no
2017-06-30,Sundar Pichai,14.0,IN-TN,251431,5,IT,no
2017-07-31,Sundar Pichai,17.2,IN-TN,283184,3,IT,no
2017-08-31,Sundar Pichai,18.75,IN-TN,302446,16,IT,no
2017-09-30,Sundar Pichai,13.75,IN-TN,221738,5,IT,no
2017-10-31,Sundar Pichai,14.6,IN-TN,252619,72,IT,no
2017-11-30,Sundar Pichai,11.5,IN-TN,216720,9,IT,no
2017-12-31,Sundar Pichai,10.6,IN-TN,194875,3,IT,no
2018-01-31,Sundar Pichai,12.0,IN-TN,247166,0,IT,no
2018-02-28,Sundar Pichai,10.25,IN-TN,182766,3,IT,no
2018-03-31,Sundar Pichai,9.0,IN-TN,200383,7,IT,no
2018-04-30,Sundar Pichai,9.8,IN-TN,208715,4,IT,no
2018-05-31,Sundar Pichai,14.25,IN-TN,294230,7,IT,no
2018-06-30,Sundar Pichai,13.25,IN-TN,240258,1,IT,no
2018-07-31,Sundar Pichai,13.6,IN-TN,254463,5,IT,no
2018-08-31,Sundar Pichai,12.0,IN-TN,241381,4,IT,no
2018-09-30,Sundar Pichai,13.2,IN-TN,260895,0,IT,no
2018-10-31,Sundar Pichai,14.0,IN-TN,247084,7,IT,no
2018-11-30,Sundar Pichai,22.5,IN-TN,392383,48,IT,yes
2018-12-31,Sundar Pichai,25.2,IN-TN,509400,7,IT,yes
2019-01-31,Sundar Pichai,14.0,IN-TN,265992,3,IT,no
2019-02-28,Sundar Pichai,12.25,IN-TN,217611,48,IT,no
2019-03-31,Sundar Pichai,15.8,IN-TN,275373,54,IT,no
2019-04-30,Sundar Pichai,15.25,IN-TN,234159,3,IT,no
2019-05-31,Sundar Pichai,16.0,IN-TN,250969,3,IT,no
2019-06-30,Sundar Pichai,19.8,IN-TN,316705,3,IT,no
2019-07-31,Sundar Pichai,18.25,IN-TN,324018,7,IT,no
2019-08-31,Sundar Pichai,14.5,IN-TN,240745,3,IT,no
2019-09-30,Sundar Pichai,15.2,IN-TN,357123,11,IT,no
2019-10-31,Sundar Pichai,13.5,IN-TN,255100,9,IT,no
2019-11-30,Sundar Pichai,13.75,IN-TN,227971,2,IT,no
2019-12-31,Sundar Pichai,43.2,IN-TN,761740,23,IT,yes
2020-01-31,Sundar Pichai,16.5,IN-TN,266438,1,IT,no
2020-02-29,Sundar Pichai,14.75,IN-TN,213425,4,IT,no
2020-03-31,Sundar Pichai,13.8,IN-TN,184512,0,IT,no
2020-04-30,Sundar Pichai,16.0,IN-TN,270655,4,IT,no
2020-05-31,Sundar Pichai,15.0,IN-TN,265994,1,IT,no
2020-06-30,Sundar Pichai,28.0,IN-TN,424174,8,IT,yes
2020-07-31,Sundar Pichai,32.75,IN-TN,487285,7,IT,yes
2020-08-31,Sundar Pichai,21.2,IN-TN,303517,9,IT,no
2020-09-30,Sundar Pichai,17.0,IN-TN,258865,7,IT,no
2020-10-31,Sundar Pichai,15.25,IN-TN,344976,10,IT,no
2020-11-30,Sundar Pichai,14.2,IN-TN,366232,7,IT,no
2020-12-31,Sundar Pichai,15.5,IN-TN,363234,13,IT,no
2016-01-31,Narendra Modi,4.4,IN-GUJ,194465,6,Politics,no
2016-02-29,Narendra Modi,5.25,IN-GUJ,120544,8,Politics,no
2016-03-31,Narendra Modi,4.0,IN-GUJ,235331,10,Politics,no
2016-04-30,Narendra Modi,4.25,IN-GUJ,156652,1,Politics,no
2016-05-31,Narendra Modi,5.4,IN-GUJ,127170,15,Politics,no
2016-06-30,Narendra Modi,7.25,IN-GUJ,369115,9,Politics,no
2016-07-31,Narendra Modi,5.0,IN-GUJ,306774,8,Politics,no
2016-08-31,Narendra Modi,6.25,IN-GUJ,191329,12,Politics,no
2016-09-30,Narendra Modi,7.25,IN-GUJ,122789,11,Politics,no
2016-10-31,Narendra Modi,5.8,IN-GUJ,115430,4,Politics,no
2016-11-30,Narendra Modi,35.75,IN-GUJ,128515,14,Politics,yes
2016-12-31,Narendra Modi,20.0,IN-GUJ,154293,0,Politics,no
2017-01-31,Narendra Modi,10.4,IN-GUJ,238640,7,Politics,no
2017-02-28,Narendra Modi,8.25,IN-GUJ,142482,4,Politics,no
2017-03-31,Narendra Modi,9.0,IN-GUJ,142307,6,Politics,no
2017-04-30,Narendra Modi,6.0,IN-GUJ,119440,6,Politics,no
2017-05-31,Narendra Modi,6.25,IN-GUJ,137007,4,Politics,no
2017-06-30,Narendra Modi,8.0,IN-GUJ,104627,9,Politics,no
2017-07-31,Narendra Modi,7.8,IN-GUJ,188062,3,Politics,no
2017-08-31,Narendra Modi,6.5,IN-GUJ,142193,5,Politics,no
2017-09-30,Narendra Modi,7.75,IN-GUJ,123616,18,Politics,no
2017-10-31,Narendra Modi,6.2,IN-GUJ,131205,11,Politics,no
2017-11-30,Narendra Modi,5.5,IN-GUJ,129310,9,Politics,no
2017-12-31,Narendra Modi,6.0,IN-GUJ,125633,14,Politics,no
2018-01-31,Narendra Modi,5.75,IN-GUJ,212650,2,Politics,no
2018-02-28,Narendra Modi,7.5,IN-GUJ,123204,5,Politics,no
2018-03-31,Narendra Modi,6.25,IN-GUJ,160602,23,Politics,no
2018-04-30,Narendra Modi,7.4,IN-GUJ,134170,9,Politics,no
2018-05-31,Narendra Modi,9.25,IN-GUJ,123367,4,Politics,no
2018-06-30,Narendra Modi,9.25,IN-GUJ,131980,3,Politics,no
2018-07-31,Narendra Modi,10.2,IN-GUJ,173201,4,Politics,no
2018-08-31,Narendra Modi,12.75,IN-GUJ,153138,6,Politics,no
2018-09-30,Narendra Modi,15.0,IN-GUJ,163442,3,Politics,no
2018-10-31,Narendra Modi,15.75,IN-GUJ,174917,7,Politics,no
2018-11-30,Narendra Modi,17.75,IN-GUJ,176151,8,Politics,no
2018-12-31,Narendra Modi,21.2,IN-GUJ,161640,11,Politics,no
2019-01-31,Narendra Modi,18.5,IN-GUJ,226337,17,Politics,no
2019-02-28,Narendra Modi,24.25,IN-GUJ,373528,6,Politics,yes
2019-03-31,Narendra Modi,25.8,IN-GUJ,196342,8,Politics,yes
2019-04-30,Narendra Modi,35.25,IN-GUJ,115333,64,Politics,yes
2019-05-31,Narendra Modi,62.75,IN-GUJ,111945,15,Politics,yes
2019-06-30,Narendra Modi,24.0,IN-GUJ,95777,11,Politics,yes
2019-07-31,Narendra Modi,17.0,IN-GUJ,117350,11,Politics,no
2019-08-31,Narendra Modi,24.5,IN-GUJ,121725,11,Politics,yes
2019-09-30,Narendra Modi,21.0,IN-GUJ,117648,14,Politics,no
2019-10-31,Narendra Modi,14.75,IN-GUJ,141329,18,Politics,no
2019-11-30,Narendra Modi,12.75,IN-GUJ,164482,10,Politics,no
2019-12-31,Narendra Modi,13.4,IN-GUJ,167657,78,Politics,no
2020-01-31,Narendra Modi,11.25,IN-GUJ,177315,53,Politics,no
2020-02-29,Narendra Modi,10.75,IN-GUJ,173554,13,Politics,no
2020-03-31,Narendra Modi,24.2,IN-GUJ,149635,3,Politics,yes
2020-04-30,Narendra Modi,27.25,IN-GUJ,196774,9,Politics,yes
2020-05-31,Narendra Modi,16.6,IN-GUJ,150578,6,Politics,no
2020-06-30,Narendra Modi,13.25,IN-GUJ,152818,18,Politics,no
2020-07-31,Narendra Modi,9.75,IN-GUJ,268214,10,Politics,no
2020-08-31,Narendra Modi,11.4,IN-GUJ,183683,8,Politics,no
2020-09-30,Narendra Modi,11.25,IN-GUJ,152098,3,Politics,no
2020-10-31,Narendra Modi,8.0,IN-GUJ,119642,11,Politics,no
2020-11-30,Narendra Modi,7.2,IN-GUJ,116201,14,Politics,no
2020-12-31,Narendra Modi,7.5,IN-GUJ,185528,21,Politics,no
2016-01-31,Satya Nadella,25.4,IN-TG,271375,13,IT,yes
2016-02-29,Satya Nadella,19.0,IN-TG,261803,37,IT,no
2016-03-31,Satya Nadella,18.0,IN-TG,241181,19,IT,no
2016-04-30,Satya Nadella,20.0,IN-TG,235040,31,IT,no
2016-05-31,Satya Nadella,23.4,IN-TG,337557,70,IT,yes
2016-06-30,Satya Nadella,35.75,IN-TG,349496,43,IT,yes
2016-07-31,Satya Nadella,19.2,IN-TG,270976,16,IT,no
2016-08-31,Satya Nadella,15.75,IN-TG,264407,8,IT,no
2016-09-30,Satya Nadella,18.5,IN-TG,330999,61,IT,no
2016-10-31,Satya Nadella,21.0,IN-TG,293585,29,IT,no
2016-11-30,Satya Nadella,18.0,IN-TG,820216,68,IT,yes
2016-12-31,Satya Nadella,18.25,IN-TG,591974,105,IT,yes
2017-01-31,Satya Nadella,23.8,IN-TG,398209,77,IT,yes
2017-02-28,Satya Nadella,21.5,IN-TG,283872,56,IT,no
2017-03-31,Satya Nadella,18.5,IN-TG,397665,32,IT,yes
2017-04-30,Satya Nadella,18.0,IN-TG,251454,35,IT,no
2017-05-31,Satya Nadella,18.0,IN-TG,268477,23,IT,no
2017-06-30,Satya Nadella,17.5,IN-TG,341967,55,IT,no
2017-07-31,Satya Nadella,17.6,IN-TG,418823,52,IT,yes
2017-08-31,Satya Nadella,14.25,IN-TG,297749,34,IT,no
2017-09-30,Satya Nadella,44.5,IN-TG,387375,8,IT,yes
2017-10-31,Satya Nadella,48.0,IN-TG,279307,14,IT,yes
2017-11-30,Satya Nadella,38.0,IN-TG,290407,34,IT,yes
2017-12-31,Satya Nadella,24.4,IN-TG,338518,14,IT,yes
2018-01-31,Satya Nadella,20.5,IN-TG,294033,36,IT,no
2018-02-28,Satya Nadella,20.5,IN-TG,316687,24,IT,no
2018-03-31,Satya Nadella,20.0,IN-TG,299560,13,IT,no
2018-04-30,Satya Nadella,19.4,IN-TG,271412,42,IT,no
2018-05-31,Satya Nadella,23.25,IN-TG,402822,30,IT,yes
2018-06-30,Satya Nadella,29.25,IN-TG,346881,14,IT,yes
2018-07-31,Satya Nadella,22.6,IN-TG,333879,8,IT,yes
2018-08-31,Satya Nadella,23.25,IN-TG,493759,8,IT,yes
2018-09-30,Satya Nadella,21.4,IN-TG,410475,23,IT,yes
2018-10-31,Satya Nadella,25.75,IN-TG,358639,23,IT,yes
2018-11-30,Satya Nadella,22.25,IN-TG,373945,25,IT,yes
2018-12-31,Satya Nadella,24.2,IN-TG,404676,22,IT,yes
2019-01-31,Satya Nadella,23.0,IN-TG,481306,43,IT,yes
2019-02-28,Satya Nadella,23.25,IN-TG,559575,44,IT,yes
2019-03-31,Satya Nadella,19.8,IN-TG,717354,52,IT,yes
2019-04-30,Satya Nadella,21.25,IN-TG,758142,87,IT,yes
2019-05-31,Satya Nadella,25.0,IN-TG,1553379,47,IT,yes
2019-06-30,Satya Nadella,19.6,IN-TG,548869,35,IT,yes
2019-07-31,Satya Nadella,22.0,IN-TG,341162,13,IT,yes
2019-08-31,Satya Nadella,21.25,IN-TG,689430,29,IT,yes
2019-09-30,Satya Nadella,29.4,IN-TG,640756,19,IT,yes
2019-10-31,Satya Nadella,27.75,IN-TG,369289,15,IT,yes
2019-11-30,Satya Nadella,24.75,IN-TG,333039,8,IT,yes
2019-12-31,Satya Nadella,26.2,IN-TG,414847,8,IT,yes
2020-01-31,Satya Nadella,43.25,IN-TG,378661,21,IT,yes
2020-02-29,Satya Nadella,29.5,IN-TG,392504,37,IT,yes
2020-03-31,Satya Nadella,25.0,IN-TG,400533,13,IT,yes
2020-04-30,Satya Nadella,19.0,IN-TG,638195,15,IT,yes
2020-05-31,Satya Nadella,22.6,IN-TG,456961,28,IT,yes
2020-06-30,Satya Nadella,24.75,IN-TG,335661,12,IT,yes
2020-07-31,Satya Nadella,26.0,IN-TG,372567,49,IT,yes
2020-08-31,Satya Nadella,29.4,IN-TG,493161,96,IT,yes
2020-09-30,Satya Nadella,23.5,IN-TG,483001,61,IT,yes
2020-10-31,Satya Nadella,21.25,IN-TG,303040,45,IT,no
2020-11-30,Satya Nadella,14.8,IN-TG,358299,69,IT,no
2020-12-31,Satya Nadella,16.0,IN-TG,1131621,54,IT,yes
2016-01-31,MS Dhoni,5.2,IN-BR,5669,15,Sports,no
2016-02-29,MS Dhoni,5.25,IN-BR,5448,21,Sports,no
2016-03-31,MS Dhoni,16.0,IN-BR,8995,18,Sports,no
2016-04-30,MS Dhoni,8.0,IN-BR,5623,22,Sports,no
2016-05-31,MS Dhoni,7.0,IN-BR,5055,4,Sports,no
2016-06-30,MS Dhoni,5.25,IN-BR,4349,7,Sports,no
2016-07-31,MS Dhoni,5.0,IN-BR,3706,3,Sports,no
2016-08-31,MS Dhoni,8.75,IN-BR,5032,24,Sports,no
2016-09-30,MS Dhoni,25.25,IN-BR,5356,20,Sports,yes
2016-10-31,MS Dhoni,46.0,IN-BR,14809,24,Sports,yes
2016-11-30,MS Dhoni,11.75,IN-BR,6187,7,Sports,no
2016-12-31,MS Dhoni,10.75,IN-BR,10568,4,Sports,no
2017-01-31,MS Dhoni,20.4,IN-BR,39967,57,Sports,no
2017-02-28,MS Dhoni,10.0,IN-BR,275413,21,Sports,no
2017-03-31,MS Dhoni,11.25,IN-BR,310600,11,Sports,no
2017-04-30,MS Dhoni,12.0,IN-BR,319166,23,Sports,no
2017-05-31,MS Dhoni,12.0,IN-BR,296925,35,Sports,no
2017-06-30,MS Dhoni,13.75,IN-BR,443139,37,Sports,yes
2017-07-31,MS Dhoni,12.0,IN-BR,358721,45,Sports,no
2017-08-31,MS Dhoni,8.5,IN-BR,308902,20,Sports,no
2017-09-30,MS Dhoni,8.5,IN-BR,365478,25,Sports,no
2017-10-31,MS Dhoni,8.2,IN-BR,325409,17,Sports,no
2017-11-30,MS Dhoni,7.0,IN-BR,283348,14,Sports,no
2017-12-31,MS Dhoni,8.2,IN-BR,347010,99,Sports,no
2018-01-31,MS Dhoni,6.0,IN-BR,254295,41,Sports,no
2018-02-28,MS Dhoni,8.25,IN-BR,324641,29,Sports,no
2018-03-31,MS Dhoni,6.75,IN-BR,243725,8,Sports,no
2018-04-30,MS Dhoni,14.2,IN-BR,458292,15,Sports,yes
2018-05-31,MS Dhoni,13.75,IN-BR,469982,9,Sports,yes
2018-06-30,MS Dhoni,7.25,IN-BR,250831,6,Sports,no
2018-07-31,MS Dhoni,12.8,IN-BR,480647,31,Sports,yes
2018-08-31,MS Dhoni,6.5,IN-BR,236440,6,Sports,no
2018-09-30,MS Dhoni,8.0,IN-BR,352797,18,Sports,no
2018-10-31,MS Dhoni,9.5,IN-BR,329021,21,Sports,no
2018-11-30,MS Dhoni,6.5,IN-BR,219577,8,Sports,no
2018-12-31,MS Dhoni,6.4,IN-BR,197248,4,Sports,no
2019-01-31,MS Dhoni,11.0,IN-BR,418260,38,Sports,yes
2019-02-28,MS Dhoni,8.25,IN-BR,223800,40,Sports,no
2019-03-31,MS Dhoni,13.4,IN-BR,388973,42,Sports,no
2019-04-30,MS Dhoni,19.0,IN-BR,426569,19,Sports,yes
2019-05-31,MS Dhoni,15.25,IN-BR,389789,32,Sports,no
2019-06-30,MS Dhoni,22.2,IN-BR,631921,30,Sports,yes
2019-07-31,MS Dhoni,34.25,IN-BR,1048179,123,Sports,yes
2019-08-31,MS Dhoni,9.0,IN-BR,266100,15,Sports,no
2019-09-30,MS Dhoni,7.0,IN-BR,208759,8,Sports,no
2019-10-31,MS Dhoni,6.5,IN-BR,200509,7,Sports,no
2019-11-30,MS Dhoni,6.75,IN-BR,190432,12,Sports,no
2019-12-31,MS Dhoni,7.4,IN-BR,222605,9,Sports,no
2020-01-31,MS Dhoni,8.0,IN-BR,252833,14,Sports,no
2020-02-29,MS Dhoni,6.0,IN-BR,194174,0,Sports,no
2020-03-31,MS Dhoni,7.4,IN-BR,153413,9,Sports,no
2020-04-30,MS Dhoni,6.0,IN-BR,194031,17,Sports,no
2020-05-31,MS Dhoni,5.4,IN-BR,200560,10,Sports,no
2020-06-30,MS Dhoni,14.25,IN-BR,416825,21,Sports,yes
2020-07-31,MS Dhoni,14.25,IN-BR,372067,3,Sports,no
2020-08-31,MS Dhoni,25.0,IN-BR,812289,61,Sports,yes
2020-09-30,MS Dhoni,14.5,IN-BR,290611,27,Sports,no
2020-10-31,MS Dhoni,17.0,IN-BR,452059,41,Sports,yes
2020-11-30,MS Dhoni,7.0,IN-BR,246030,25,Sports,no
2020-12-31,MS Dhoni,5.75,IN-BR,209090,14,Sports,no
2016-01-31,A. R. Rahman,45.8,IN-TN,120462,5,Music,yes
2016-02-29,A. R. Rahman,33.0,IN-TN,116169,1,Music,yes
2016-03-31,A. R. Rahman,38.0,IN-TN,109637,33,Music,yes
2016-04-30,A. R. Rahman,34.0,IN-TN,102829,14,Music,yes
2016-05-31,A. R. Rahman,35.0,IN-TN,117507,18,Music,yes
2016-06-30,A. R. Rahman,38.0,IN-TN,163587,9,Music,yes
2016-07-31,A. R. Rahman,61.0,IN-TN,104653,3,Music,yes
2016-08-31,A. R. Rahman,52.25,IN-TN,92110,7,Music,yes
2016-09-30,A. R. Rahman,38.75,IN-TN,98281,1,Music,yes
2016-10-31,A. R. Rahman,36.2,IN-TN,111131,4,Music,yes
2016-11-30,A. R. Rahman,41.0,IN-TN,102752,1,Music,yes
2016-12-31,A. R. Rahman,44.5,IN-TN,100540,8,Music,yes
2017-01-31,A. R. Rahman,58.2,IN-TN,169563,5,Music,yes
2017-02-28,A. R. Rahman,47.5,IN-TN,137162,3,Music,yes
2017-03-31,A. R. Rahman,42.0,IN-TN,112267,5,Music,yes
2017-04-30,A. R. Rahman,40.2,IN-TN,111106,3,Music,yes
2017-05-31,A. R. Rahman,38.75,IN-TN,129774,7,Music,yes
2017-06-30,A. R. Rahman,37.5,IN-TN,98715,15,Music,yes
2017-07-31,A. R. Rahman,50.6,IN-TN,103385,26,Music,yes
2017-08-31,A. R. Rahman,50.0,IN-TN,95689,17,Music,yes
2017-09-30,A. R. Rahman,35.5,IN-TN,158950,17,Music,yes
2017-10-31,A. R. Rahman,36.6,IN-TN,190807,42,Music,yes
2017-11-30,A. R. Rahman,37.5,IN-TN,160747,27,Music,yes
2017-12-31,A. R. Rahman,41.6,IN-TN,115970,13,Music,yes
2018-01-31,A. R. Rahman,42.0,IN-TN,108942,53,Music,yes
2018-02-28,A. R. Rahman,34.0,IN-TN,98114,23,Music,yes
2018-03-31,A. R. Rahman,37.0,IN-TN,101337,18,Music,yes
2018-04-30,A. R. Rahman,33.0,IN-TN,97413,24,Music,yes
2018-05-31,A. R. Rahman,36.25,IN-TN,109373,10,Music,yes
2018-06-30,A. R. Rahman,34.75,IN-TN,129262,10,Music,yes
2018-07-31,A. R. Rahman,41.8,IN-TN,112112,3,Music,yes
2018-08-31,A. R. Rahman,51.0,IN-TN,113545,20,Music,yes
2018-09-30,A. R. Rahman,42.2,IN-TN,95783,31,Music,yes
2018-10-31,A. R. Rahman,43.5,IN-TN,114436,18,Music,yes
2018-11-30,A. R. Rahman,38.25,IN-TN,107353,3,Music,yes
2018-12-31,A. R. Rahman,41.2,IN-TN,131792,29,Music,yes
2019-01-31,A. R. Rahman,45.5,IN-TN,102640,19,Music,yes
2019-02-28,A. R. Rahman,55.75,IN-TN,96370,14,Music,yes
2019-03-31,A. R. Rahman,36.8,IN-TN,96316,16,Music,yes
2019-04-30,A. R. Rahman,28.25,IN-TN,96043,11,Music,yes
2019-05-31,A. R. Rahman,25.0,IN-TN,113886,9,Music,yes
2019-06-30,A. R. Rahman,24.8,IN-TN,105730,17,Music,yes
2019-07-31,A. R. Rahman,29.0,IN-TN,118977,15,Music,yes
2019-08-31,A. R. Rahman,32.5,IN-TN,103510,62,Music,yes
2019-09-30,A. R. Rahman,24.8,IN-TN,149415,19,Music,yes
2019-10-31,A. R. Rahman,27.5,IN-TN,183433,22,Music,yes
2019-11-30,A. R. Rahman,26.0,IN-TN,121530,22,Music,yes
2019-12-31,A. R. Rahman,23.4,IN-TN,142701,12,Music,yes
2020-01-31,A. R. Rahman,32.75,IN-TN,134023,22,Music,yes
2020-02-29,A. R. Rahman,29.25,IN-TN,115890,27,Music,yes
2020-03-31,A. R. Rahman,21.4,IN-TN,115202,7,Music,no
2020-04-30,A. R. Rahman,26.5,IN-TN,111881,22,Music,yes
2020-05-31,A. R. Rahman,21.6,IN-TN,113647,22,Music,yes
2020-06-30,A. R. Rahman,24.5,IN-TN,119279,13,Music,yes
2020-07-31,A. R. Rahman,35.5,IN-TN,123738,24,Music,yes
2020-08-31,A. R. Rahman,28.0,IN-TN,137499,13,Music,yes
2020-09-30,A. R. Rahman,23.25,IN-TN,110916,14,Music,yes
2020-10-31,A. R. Rahman,18.0,IN-TN,93469,23,Music,no
2020-11-30,A. R. Rahman,17.8,IN-TN,71185,14,Music,no
2020-12-31,A. R. Rahman,25.75,IN-TN,77617,1,Music,yes
2016-01-31,B. R. Ambedkar,5.0,IN-MH,200857,34,Politics,no
2016-02-29,B. R. Ambedkar,5.75,IN-MH,151134,36,Politics,no
2016-03-31,B. R. Ambedkar,5.25,IN-MH,152260,26,Politics,no
2016-04-30,B. R. Ambedkar,15.75,IN-MH,623984,48,Politics,yes
2016-05-31,B. R. Ambedkar,5.2,IN-MH,157790,48,Politics,no
2016-06-30,B. R. Ambedkar,5.5,IN-MH,168862,44,Politics,no
2016-07-31,B. R. Ambedkar,6.6,IN-MH,181598,31,Politics,no
2016-08-31,B. R. Ambedkar,9.25,IN-MH,197764,72,Politics,no
2016-09-30,B. R. Ambedkar,7.25,IN-MH,156914,47,Politics,no
2016-10-31,B. R. Ambedkar,5.0,IN-MH,167674,36,Politics,no
2016-11-30,B. R. Ambedkar,8.0,IN-MH,186022,37,Politics,no
2016-12-31,B. R. Ambedkar,10.25,IN-MH,242226,34,Politics,no
2017-01-31,B. R. Ambedkar,6.6,IN-MH,220832,65,Politics,no
2017-02-28,B. R. Ambedkar,8.0,IN-MH,154908,38,Politics,no
2017-03-31,B. R. Ambedkar,8.5,IN-MH,135311,40,Politics,no
2017-04-30,B. R. Ambedkar,32.6,IN-MH,477236,28,Politics,yes
2017-05-31,B. R. Ambedkar,9.0,IN-MH,152552,3,Politics,no
2017-06-30,B. R. Ambedkar,14.5,IN-MH,155417,29,Politics,no
2017-07-31,B. R. Ambedkar,25.4,IN-MH,182659,61,Politics,yes
2017-08-31,B. R. Ambedkar,14.5,IN-MH,199383,93,Politics,no
2017-09-30,B. R. Ambedkar,13.0,IN-MH,173817,37,Politics,no
2017-10-31,B. R. Ambedkar,12.2,IN-MH,171324,35,Politics,no
2017-11-30,B. R. Ambedkar,13.5,IN-MH,223161,20,Politics,no
2017-12-31,B. R. Ambedkar,19.2,IN-MH,256892,11,Politics,no
2018-01-31,B. R. Ambedkar,14.0,IN-MH,274545,2,Politics,no
2018-02-28,B. R. Ambedkar,15.75,IN-MH,148540,18,Politics,no
2018-03-31,B. R. Ambedkar,15.0,IN-MH,215615,18,Politics,no
2018-04-30,B. R. Ambedkar,24.0,IN-MH,637265,34,Politics,yes
2018-05-31,B. R. Ambedkar,13.0,IN-MH,173338,10,Politics,no
2018-06-30,B. R. Ambedkar,19.25,IN-MH,186752,7,Politics,no
2018-07-31,B. R. Ambedkar,15.8,IN-MH,214665,3,Politics,no
2018-08-31,B. R. Ambedkar,12.25,IN-MH,255171,24,Politics,no
2018-09-30,B. R. Ambedkar,10.2,IN-MH,230738,1,Politics,no
2018-10-31,B. R. Ambedkar,9.0,IN-MH,241336,31,Politics,no
2018-11-30,B. R. Ambedkar,13.0,IN-MH,210222,46,Politics,no
2018-12-31,B. R. Ambedkar,14.0,IN-MH,293595,45,Politics,no
2019-01-31,B. R. Ambedkar,10.75,IN-MH,261578,129,Politics,no
2019-02-28,B. R. Ambedkar,10.0,IN-MH,180235,22,Politics,no
2019-03-31,B. R. Ambedkar,13.4,IN-MH,160209,14,Politics,no
2019-04-30,B. R. Ambedkar,21.5,IN-MH,465460,27,Politics,yes
2019-05-31,B. R. Ambedkar,10.5,IN-MH,198727,11,Politics,no
2019-06-30,B. R. Ambedkar,14.8,IN-MH,187210,8,Politics,no
2019-07-31,B. R. Ambedkar,18.0,IN-MH,204018,26,Politics,no
2019-08-31,B. R. Ambedkar,18.75,IN-MH,265611,73,Politics,no
2019-09-30,B. R. Ambedkar,15.6,IN-MH,232788,30,Politics,no
2019-10-31,B. R. Ambedkar,12.0,IN-MH,205519,13,Politics,no
2019-11-30,B. R. Ambedkar,12.25,IN-MH,259906,38,Politics,no
2019-12-31,B. R. Ambedkar,18.2,IN-MH,403551,46,Politics,yes
2020-01-31,B. R. Ambedkar,17.25,IN-MH,351207,30,Politics,no
2020-02-29,B. R. Ambedkar,12.75,IN-MH,214412,19,Politics,no
2020-03-31,B. R. Ambedkar,9.4,IN-MH,170520,7,Politics,no
2020-04-30,B. R. Ambedkar,20.0,IN-MH,608561,27,Politics,yes
2020-05-31,B. R. Ambedkar,8.0,IN-MH,198199,8,Politics,no
2020-06-30,B. R. Ambedkar,9.0,IN-MH,154968,9,Politics,no
2020-07-31,B. R. Ambedkar,12.0,IN-MH,224856,28,Politics,no
2020-08-31,B. R. Ambedkar,11.8,IN-MH,262319,27,Politics,no
2020-09-30,B. R. Ambedkar,16.0,IN-MH,314821,21,Politics,no
2020-10-31,B. R. Ambedkar,13.0,IN-MH,334726,9,Politics,no
2020-11-30,B. R. Ambedkar,11.6,IN-MH,217230,27,Politics,no
2020-12-31,B. R. Ambedkar,13.75,IN-MH,283063,27,Politics,no
2016-01-31,Rajinikanth,14.0,IN-KA,175211,102,Cinema,no
2016-02-29,Rajinikanth,13.75,IN-KA,143217,51,Cinema,no
2016-03-31,Rajinikanth,12.75,IN-KA,159789,61,Cinema,no
2016-04-30,Rajinikanth,13.25,IN-KA,165492,36,Cinema,no
2016-05-31,Rajinikanth,15.2,IN-KA,222539,61,Cinema,no
2016-06-30,Rajinikanth,18.0,IN-KA,243474,64,Cinema,no
2016-07-31,Rajinikanth,49.0,IN-KA,926401,125,Cinema,yes
2016-08-31,Rajinikanth,19.25,IN-KA,266041,0,Cinema,no
2016-09-30,Rajinikanth,16.25,IN-KA,193833,0,Cinema,no
2016-10-31,Rajinikanth,14.8,IN-KA,152700,0,Cinema,no
2016-11-30,Rajinikanth,17.0,IN-KA,195474,0,Cinema,no
2016-12-31,Rajinikanth,23.25,IN-KA,269844,0,Cinema,yes
2017-01-31,Rajinikanth,14.2,IN-KA,142958,42,Cinema,no
2017-02-28,Rajinikanth,13.25,IN-KA,114437,51,Cinema,no
2017-03-31,Rajinikanth,14.75,IN-KA,133285,48,Cinema,no
2017-04-30,Rajinikanth,13.8,IN-KA,128117,32,Cinema,no
2017-05-31,Rajinikanth,20.25,IN-KA,209151,66,Cinema,no
